title,developer,url,published_date,price,genre,description,tags
Keeping Even,Greenhoppa,https://greenhoppa.itch.io/keeping-even,26 April 2025 @ 09:36 UTC,,Action,Keep your score even.,"['Abstract', 'Arcade', 'Casual', 'Difficult', 'Math', 'Minimalist', 'No AI', 'Top down shooter']"
Sideralis : Laval Virtual 2025 nominee,Hylont,https://hylont.itch.io/sideralis-laval-virtual-2025-nominee,26 April 2025 @ 09:26 UTC,,Simulation,An original Meta Quest Pro (& flat screen) short narrative adventure with emotions & eye tracking,"['Experimental', 'Space', 'Virtual Reality (VR)']"
Your Very Own Cell,thechunkypenguin,https://thechunkypenguin.itch.io/your-very-own-cell,26 April 2025 @ 09:25 UTC,,Simulation,Receive your very own cell!,"['3D', 'jail', 'Short']"
Egg Clicker,GTeam Games,https://gteam-games.itch.io/egg-clicker,26 April 2025 @ 09:19 UTC,,,A basic clicker game where you will just click an Egg to get a score.,"['2D', 'Clicker', 'egg']"
Captain Mayday,ByboUniverse,https://bybouniverse.itch.io/captain-mayday,26 April 2025 @ 09:11 UTC,,Strategy,Save the loot and your crewmates from the chaos of the sea. Prove youâre the boldest captain on the eight seas,"['2D', 'Construct 2', 'Physics', 'Pirates']"
QUARTER DEATH,PREPLEATO,https://gamez-org.itch.io/quarter-death,,,Shooter,Ofc all assets go to valve and half life/half life 2. The songs in the levels are from the half life ost.,[]
Let There Be Night,hlinik214,https://hlinik214.itch.io/let-there-be-night,26 April 2025 @ 09:06 UTC,,,Pick up your axe and chop down the blinding streetlights to see again,"['3D', 'Atmospheric', 'Dreams', 'First-Person', 'Indie', 'Relaxing', 'Short', 'Singleplayer', 'Surreal', 'Unreal Engine']"
Weave,Indiefinitely,https://indiefinitely.itch.io/weave,26 April 2025 @ 09:05 UTC,,Adventure,A Spider climbs to the top of a tree.,"['Bullet Hell', 'nature', 'Top-Down']"
Godot - custom horror demo mechanics,dinnerheist,https://jakesiewjk64.itch.io/godot-custom-horror-demo-mechanics,26 April 2025 @ 09:04 UTC,,,,[]
Fractory,TrashElf,https://trash-elf.itch.io/fractory,26 April 2025 @ 09:02 UTC,,Puzzle,Fractory is a short demo puzzle game where you play with geometry,"['Abstract', 'Isometric']"
Loaded Shots,Lammy85,https://lammy85.itch.io/loaded-shots,26 April 2025 @ 09:00 UTC,,Puzzle,Stack your drinks!,"['Arcade', 'Endless', 'Hand-drawn', 'High Score', 'Indie', 'Mouse only', 'Physics', 'Royalty Free', 'Short', 'Singleplayer']"
paint,moeshit,https://moeshit.itch.io/paint,26 April 2025 @ 08:55 UTC,,,,[]
Heroes Against Demons  (Sega Master System),ichigo/2minds,https://2minds.itch.io/heroes-against-demons,26 April 2025 @ 08:51 UTC,,Puzzle,A match-3 game in a heroic fantasy world!,"['8-Bit', 'Homebrew', 'master-system', 'match-3', 'Pixel Art', 'sega', 'sega-master-system', 'sms']"
Blob Bridge,rustycruiselabs,https://rustycruiselabs.itch.io/blob-bridge,26 April 2025 @ 08:49 UTC,,Strategy,"Build fast, think faster! Guide blobs across chaos bridges before time runs out. Collapse or conquerâyour move!",['Casual']
BalanZ - a puzzle game,FredDD,https://freddd.itch.io/balanz,26 April 2025 @ 08:46 UTC,,Puzzle,Move the cubes to restore the balance of the board,['3D']
Burn Through The Darkness,Daq_Vid,https://daq-vid.itch.io/burn-through-the-darkness,26 April 2025 @ 08:45 UTC,,Action,,[]
Dyno Invasion,Arowx,https://arowx.itch.io/dyno-invasion,26 April 2025 @ 08:35 UTC,,Shooter,,"['Dinosaurs', 'FPS', 'Sci-fi']"
Dyno Invasion,Arowx,https://arowx.itch.io/dyno-invasion,,,Shooter,,[]
KNIGHT,evancourtois,https://evancourtois.itch.io/knight,26 April 2025 @ 08:34 UTC,,Adventure,,['Fantasy']
Super Pinguin Bros,elecourt,https://elecourt.itch.io/super-pinguin-bros,,,Platformer,,[]
Paint Panic!,vik_ecom,https://vik-ecom.itch.io/paint-panic,26 April 2025 @ 08:29 UTC,,Action,,"['Drawing', 'Hand-drawn', 'MMORPG', 'Multiplayer', 'Painting', 'panic']"
Turtle dark Guide,niamuh,https://niamuh.itch.io/turtle-dark-guide,26 April 2025 @ 08:27 UTC,,Action,,[]
La Moustache de la Magnificoire,dutchlish,https://dutchlish.itch.io/magnificoire,26 April 2025 @ 08:26 UTC,,,A unicycling street performer wants to join la circus,"['Comedy', 'Surreal']"
Pribehy,Pythom1234,https://pythom1234.itch.io/pribehy,26 April 2025 @ 08:23 UTC,,Role Playing,,[]
Seesawblast,TheRulerMeasure,https://therulermeasure.itch.io/seesawblast,26 April 2025 @ 08:22 UTC,,Shooter,top-down no-movement shooter game,"['2D', 'Cartoon', 'Top-Down', 'Top down shooter', 'upgrades']"
"Parkour, Traversal & Locomotion System",Rahul Chandra,https://rahul-chandra.itch.io/parkour-and-climbing,26 April 2025 @ 08:16 UTC,,Adventure,Parkour System ver 1.0,[]
Temporal Thugs,NuMeRo999,https://numero999.itch.io/temporal-thugs,26 April 2025 @ 08:15 UTC,,,,"['Local multiplayer', 'Time Travel', 'Versus']"
Happy Pong,JuiceLizard,https://juicelizard.itch.io/happy-pong,26 April 2025 @ 08:11 UTC,,Action,Play a cute free game on Dreamcast,"['2D', 'Cute', 'Dreamcast', 'Multiplayer', 'pong', 'raylib']"
æå¤ï¼offsceneï¼,Cait,https://caitang.itch.io/offscene,26 April 2025 @ 08:06 UTC,,Visual Novel,ä¸ä¸ªæ¯éèç®è©ï¼ä¸ä¸ªæ¯ç¾é»æ ç,"['2D', 'daisy-eace', 'eastern', 'Furry', 'LGBT', ""Ren'Py"", 'sfw', 'threefold-recital', 'transia']"
Split Spell,Doctor_Succubus,https://doctor-succubus.itch.io/split-spell,26 April 2025 @ 08:00 UTC,,Puzzle,Quick math dungeon,"['2D', 'Cute', 'Pixel Art']"
Cursed Pawn,deflig,https://deflig.itch.io/cursed-pawn,26 April 2025 @ 07:59 UTC,,Card Game,A CRAZY card-chess roguelike with UNIQUE mechanics.,"['Chess', 'Godot', 'Indie', 'No AI', 'Pixel Art', 'Roguelike', 'Roguelite', 'Turn-based', 'Turn-based Strategy']"
[Under Development] Boba Wars,Pachwoom,https://pachwoom.itch.io/boba-wars,,,Shooter,,[]
Art Psy: Realms of the Mind,Jorgevasconcelos98,https://jorgevasconcelos98.itch.io/art-psy-realms-of-the-mind,,,,,[]
Cannon Ball Wok,O0ddity,https://o0ddity.itch.io/cannon-ball-wok,26 April 2025 @ 07:48 UTC,,,,[]
Knight's Gambit,TheNonofficial,https://thenonofficial.itch.io/knights-gambit,26 April 2025 @ 07:47 UTC,,Puzzle,,['High Score']
Worth the Weight,FiguringFern,https://figuringfern.itch.io/worth-the-weight,26 April 2025 @ 07:46 UTC,,Puzzle,name the price of the ore by its weight times 100,['Casual']
CenterStage,iediziv,https://iediziv.itch.io/centerstage,26 April 2025 @ 07:45 UTC,,Rhythm,Balance the stage and the soul!Help a graceful dancer hold the correct poses under the spotlight.,[]
No sweetness,ForgottenEclipseStudio,https://forgotteneclipsestudio.itch.io/no-sweetness,26 April 2025 @ 07:43 UTC,,Shooter,Shooter game No sweetness,"['2D', 'Indie', 'Pixel Art', 'Unity']"
Mood,marcocamacho97,https://marcocamacho97.itch.io/mood,26 April 2025 @ 07:42 UTC,,,,[]
Fish Stick Survivors,NightWatchDev,https://nightwatchdev.itch.io/fish-stick-survivors,26 April 2025 @ 07:42 UTC,,Action,Go make Meemaw some money!,"['2D', '8-Bit', 'Arcade', 'Fishing', 'Indie', 'Pixel Art', 'Retro', 'Top-Down', 'Unreal Engine']"
After School (school project),RomeoGGG,https://romeoggg.itch.io/after-school,,,Visual Novel,,[]
The Little Carrier,bahamutgames,https://bahamutgames.itch.io/the-little-carrier,,,Racing,A game where you are a guy with a biz 100 and a dream! Help move as many people as possible! Taking everything!,[]
FallingBlocks,NovaAeos,https://novaaeos.itch.io/fallingblocks,26 April 2025 @ 07:30 UTC,,,,[]
Spiritrender,Nivarian,https://nivarian.itch.io/spiritrender,26 April 2025 @ 07:29 UTC,,Adventure,Hallucinations were just the beginning. Welcome to the real nightmare.,"['3D', 'Dark Fantasy', 'Exploration', 'First-Person', 'Ghosts', 'Horror', 'Monsters', 'Mystery', 'Singleplayer']"
Distortion: She's Always Been Here 0.1,Axolotls_games,https://axolotls-games.itch.io/distortion-shes-always-been-here,26 April 2025 @ 07:26 UTC,,Simulation,,"['Creepy', 'Horror', 'Psychological Horror', 'Singleplayer']"
Equilibrium Protocol,FluffyMcChicken,https://fluffymcchicken.itch.io/gjg2,26 April 2025 @ 07:25 UTC,,Shooter,"A coder merges his mind with AI, launching the EQUILIBRIUM PROTOCOL to restore balance to chaotic code. Good luck.","['2D', 'Arcade', 'gamedevjs', 'Perma Death', 'phaser', 'Robots', 'Sci-fi', 'Singleplayer']"
Elevator Elevator,sunnbursts,https://sunnbursts.itch.io/elevator-elevator,26 April 2025 @ 07:19 UTC,,Puzzle,Have you ever wanted to be an elevator operator? Now's your chance!,['Casual']
Spilled Spaghetti,MortalMemeMagician,https://mortalmememagician.itch.io/spilled-spaghetti,26 April 2025 @ 07:19 UTC,,Simulation,Try not to spill your spaghetti everywhere,['spaghetti']
Power a AscensÃ£o dos conquistadores (Power 2),Carlos Junior,https://guerreirosdodragao.itch.io/power-a-ascenso-dos-conquistadores-power-2,26 April 2025 @ 07:18 UTC,$10,Action,Quem vence uma batalha ganha um poder e quem perde um poder,"['jogo-de-ao-2d', 'jogo-de-aventura-2d', 'power-2', 'power-a-ascenso-dos-conquistadores', 'rpg-2d']"
Reverie: Frame Financials,AdroitCoyote,https://adroitcoyote.itch.io/frame-financials,,,,Exploit the mech frame stock market to make quick cash.,[]
Monke Mash!,Glonk,https://glonkofficial.itch.io/monke-mash,,,Simulation,A Game you can download to your vr headset. as long as its Meta.,[]
Table Service,Chanel Parfait,https://chanel-parfait.itch.io/table-service,,,Puzzle,Stack Dishes and Desserts to Serve,[]
Attack OF THE Sprunki HATERS (Attack of the baldloon MOD),Baldis Basics MODER,https://baldis-basics-moder.itch.io/attack-of-the-sprunki-haters-attack-of-the-baldloon-mod,26 April 2025 @ 06:56 UTC,,Action,Sprunki HATERS,"['Action-Adventure', 'attack-of-the-baldloon', ""Baldi's Basics"", 'bouba', 'Spooky', 'Sprunki', 'sprunki-haters']"
Attack OF THE Sprunki HATERS (Attack of the baldloon MOD),Baldis Basics MODER,https://baldis-basics-moder.itch.io/attack-of-the-sprunki-haters-attack-of-the-baldloon-mod,,,Action,Sprunki HATERS,[]
Umbra et Lux,Kaosumaru,https://kaosumaru.itch.io/umbra-et-lux,26 April 2025 @ 06:54 UTC,,Strategy,,[]
CannonCat 0.1a,Saench,https://saench.itch.io/cannoncat-01a,26 April 2025 @ 06:50 UTC,,Platformer,,[]
YCH Runner,LoulouVZ,https://loulouvz.itch.io/ych-runner,26 April 2025 @ 06:49 UTC,,,,[]
Pixie Cat 2,Octomoss,https://sflamm.itch.io/pixie-cat-2,26 April 2025 @ 06:49 UTC,,,,[]
YCH-Runner - Drai,LoulouVZ,https://loulouvz.itch.io/ych-runner-drai,26 April 2025 @ 06:44 UTC,,,,[]
GULA,Sawkhe,https://sawkhe.itch.io/gula,26 April 2025 @ 06:43 UTC,,,,"['2D', 'Casual', 'Cozy', 'Cute', 'Funny', 'Indie', 'Short', 'Singleplayer']"
